order_id,order_date,customer_name,gender,city,product_name,product_category,price,quantity,payment_mode,rating,revenue,platform,month
AMZ000808,2023-05-17,Jayan Gour,Female,Bangalore,Corrupti Ab,Home & Kitchen,5840,1,UPI,4,5840,Amazon,5
AMZ000809,2023-07-30,Biju Venkataraman,Male,Pune,Nostrum Laboriosam,Books,16129,3,Debit Card,2,48387,Amazon,7
AMZ000810,2023-12-12,Zeeshan Rama,Female,Hyderabad,Vitae Molestias,Electronics,44342,2,Credit Card,1,88684,Amazon,12
AMZ000811,2023-08-20,Zara Dhar,Male,Hyderabad,Pariatur Reprehenderit,Beauty,36250,4,Debit Card,1,145000,Amazon,8
AMZ000812,2023-09-06,Eva Ranganathan,Male,Pune,Nemo Corporis,Home & Kitchen,21433,3,Credit Card,3,64299,Amazon,9
AMZ000813,2023-02-01,Indrajit Balakrishnan,Female,Mumbai,Non Aliquid,Electronics,46051,5,Debit Card,5,230255,Amazon,2
AMZ000814,2023-06-06,Rhea Manne,Female,Pune,At Occaecati,Electronics,12023,5,UPI,4,60115,Amazon,6
AMZ000815,2023-04-27,Inaaya  Gola,Male,Mumbai,Amet Nihil,Sports,46939,3,UPI,4,140817,Amazon,4
AMZ000816,2023-08-01,Lavanya Cherian,Male,Bangalore,Animi Enim,Sports,5220,3,Debit Card,3,15660,Amazon,8
AMZ000817,2023-02-13,Vanya Sani,Female,Bangalore,Deserunt Libero,Fashion,9789,3,Net Banking,4,29367,Amazon,2
AMZ000818,2023-09-26,Jayesh Sood,Male,Pune,Delectus Repellat,Beauty,9338,1,UPI,5,9338,Amazon,9
AMZ000819,2023-10-23,Mamooty Grover,Female,Bangalore,Consectetur Eius,Sports,1690,5,Net Banking,4,8450,Amazon,10
AMZ000820,2023-12-13,Misha Shan,Male,Bangalore,Quas Possimus,Sports,5328,4,Net Banking,2,21312,Amazon,12
AMZ000821,2023-12-27,Kimaya Madan,Male,Kolkata,Sed Reprehenderit,Sports,15958,2,UPI,1,31916,Amazon,12
AMZ000822,2023-09-14,Vardaniya Bhandari,Male,Delhi,Aperiam Repellendus,Beauty,9631,5,UPI,3,48155,Amazon,9
AMZ000823,2023-11-28,Jivin Saran,Female,Pune,Vitae Asperiores,Home & Kitchen,32669,1,Net Banking,4,32669,Amazon,11
AMZ000824,2023-07-14,Inaaya  Baral,Male,Kolkata,Quo Quam,Fashion,6636,3,Credit Card,5,19908,Amazon,7
AMZ000825,2023-12-31,Renee Mall,Female,Delhi,Repellendus A,Sports,34804,4,Debit Card,1,139216,Amazon,12
AMZ000826,2023-11-23,Zaina Bassi,Male,Chennai,Nulla Similique,Books,42212,5,UPI,4,211060,Amazon,11
AMZ000827,2023-07-12,Indranil Deshmukh,Female,Kolkata,Expedita Animi,Books,13688,1,Net Banking,4,13688,Amazon,7
AMZ000828,2023-12-28,Romil Madan,Male,Mumbai,Possimus Et,Fashion,40851,2,Debit Card,3,81702,Amazon,12
AMZ000829,2023-10-03,Jayan Hayer,Female,Kolkata,Cupiditate At,Electronics,33905,1,Debit Card,4,33905,Amazon,10
AMZ000830,2023-07-31,Ranbir Magar,Male,Pune,Repudiandae Quaerat,Electronics,25151,5,UPI,4,125755,Amazon,7
AMZ000831,2023-07-14,Ehsaan Dixit,Female,Mumbai,Nostrum Modi,Sports,335,1,Credit Card,2,335,Amazon,7
AMZ000832,2023-02-14,Ivan Saxena,Male,Delhi,Omnis Adipisci,Beauty,18355,4,Debit Card,4,73420,Amazon,2
AMZ000833,2023-01-11,Neelofar Shroff,Female,Bangalore,Molestias Recusandae,Beauty,32981,5,Cash on Delivery,5,164905,Amazon,1
AMZ000834,2023-04-24,Mehul Sachdeva,Male,Hyderabad,Sed Esse,Home & Kitchen,22544,4,Credit Card,5,90176,Amazon,4
AMZ000835,2023-11-04,Anvi Anand,Male,Pune,Vero Quis,Fashion,20694,5,Debit Card,1,103470,Amazon,11
AMZ000836,2023-03-22,Kanav Shetty,Male,Kolkata,Officiis Numquam,Books,37461,2,Cash on Delivery,4,74922,Amazon,3
AMZ000837,2023-02-17,Seher Dhaliwal,Female,Hyderabad,Vel Amet,Sports,5952,2,Cash on Delivery,2,11904,Amazon,2
AMZ000838,2023-11-16,Anahi Som,Male,Delhi,Suscipit Necessitatibus,Electronics,30372,1,Debit Card,1,30372,Amazon,11
AMZ000839,2023-06-25,Vritika Kota,Female,Mumbai,Corporis Repellat,Fashion,6393,2,Credit Card,4,12786,Amazon,6
AMZ000840,2023-08-07,Charvi Samra,Female,Hyderabad,Quos At,Fashion,7447,1,Credit Card,3,7447,Amazon,8
AMZ000841,2023-01-11,Sahil Baral,Female,Hyderabad,Enim Quaerat,Fashion,46547,2,Net Banking,2,93094,Amazon,1
AMZ000842,2023-11-22,Saksham Sule,Female,Hyderabad,Consectetur Quo,Books,27544,3,Cash on Delivery,1,82632,Amazon,11
AMZ000843,2023-11-30,Nakul Goda,Female,Bangalore,Inventore Consequuntur,Home & Kitchen,3650,2,Credit Card,4,7300,Amazon,11
AMZ000844,2023-05-17,Dhanuk Halder,Female,Chennai,Quaerat Totam,Beauty,44080,2,Debit Card,5,88160,Amazon,5
AMZ000845,2023-10-20,Prerak Krishnamurthy,Female,Bangalore,Minima Doloribus,Books,24642,4,Credit Card,3,98568,Amazon,10
AMZ000846,2023-01-13,Nitya Bora,Female,Bangalore,Aliquam Magnam,Electronics,21342,4,Cash on Delivery,3,85368,Amazon,1
AMZ000847,2023-03-01,Sahil Ben,Female,Kolkata,Id Accusamus,Fashion,9779,4,UPI,4,39116,Amazon,3
AMZ000848,2023-01-21,Sana Shanker,Male,Mumbai,Distinctio Adipisci,Sports,39376,4,Cash on Delivery,3,157504,Amazon,1
AMZ000849,2023-02-10,Priyansh Toor,Female,Hyderabad,Numquam Tempore,Beauty,27636,1,Net Banking,5,27636,Amazon,2
AMZ000850,2023-01-28,Vardaniya Majumdar,Male,Pune,Voluptates Minus,Electronics,21974,3,UPI,1,65922,Amazon,1
AMZ000851,2023-08-09,Keya Dayal,Male,Chennai,Perspiciatis Debitis,Sports,33268,2,Cash on Delivery,1,66536,Amazon,8
AMZ000852,2023-08-13,Dharmajan Thakkar,Male,Mumbai,Excepturi Rem,Books,8507,2,Credit Card,5,17014,Amazon,8
AMZ000853,2023-10-23,Miraan Magar,Female,Delhi,Cupiditate Incidunt,Home & Kitchen,18791,2,Debit Card,4,37582,Amazon,10
AMZ000854,2023-02-24,Kiaan Taneja,Female,Bangalore,Adipisci Architecto,Books,15731,5,Cash on Delivery,3,78655,Amazon,2
AMZ000855,2023-11-23,Tarini Dash,Female,Pune,Quasi Repellendus,Sports,16079,5,Cash on Delivery,5,80395,Amazon,11
AMZ000856,2023-03-05,Renee Karpe,Male,Delhi,Dolorum Quo,Beauty,8645,5,Cash on Delivery,5,43225,Amazon,3
AMZ000857,2023-05-05,Aaina Sarin,Male,Mumbai,Magnam Laudantium,Fashion,13034,4,Cash on Delivery,1,52136,Amazon,5
AMZ000858,2023-01-16,Nirvaan Chhabra,Male,Delhi,Distinctio Earum,Electronics,34955,1,Debit Card,1,34955,Amazon,1
AMZ000859,2023-07-14,Tarini Date,Female,Bangalore,Unde Harum,Electronics,45894,1,UPI,1,45894,Amazon,7
AMZ000860,2023-11-03,Nehmat De,Female,Bangalore,Ipsum Modi,Beauty,16504,2,Debit Card,5,33008,Amazon,11
AMZ000861,2023-09-11,Diya Lanka,Male,Kolkata,Pariatur Sapiente,Home & Kitchen,49841,4,UPI,1,199364,Amazon,9
AMZ000862,2023-07-16,Kashvi Contractor,Female,Mumbai,Minima Voluptatum,Books,19241,2,Net Banking,3,38482,Amazon,7
AMZ000863,2023-11-02,Kiara Khalsa,Male,Delhi,Earum Porro,Electronics,46094,3,Cash on Delivery,5,138282,Amazon,11
AMZ000864,2023-09-28,Urvi Bahri,Male,Kolkata,Minima Aspernatur,Home & Kitchen,26769,5,UPI,3,133845,Amazon,9
AMZ000865,2023-03-11,Gokul Borra,Male,Mumbai,Reprehenderit Ad,Fashion,35548,2,Credit Card,4,71096,Amazon,3
AMZ000866,2023-08-08,Nirvaan Savant,Male,Delhi,Quis Doloremque,Electronics,13809,5,Debit Card,3,69045,Amazon,8
AMZ000867,2023-07-11,Raghav Dhillon,Female,Chennai,Repellendus Numquam,Books,40570,4,Debit Card,2,162280,Amazon,7
AMZ000868,2023-01-08,Indrajit Varma,Female,Hyderabad,Voluptate Quas,Books,45999,5,Credit Card,5,229995,Amazon,1
AMZ000869,2023-11-24,Miraya Lata,Female,Mumbai,Reprehenderit Maiores,Home & Kitchen,10785,4,UPI,2,43140,Amazon,11
AMZ000870,2023-03-29,Romil Bhat,Female,Bangalore,Illum Provident,Home & Kitchen,39716,5,Net Banking,1,198580,Amazon,3
AMZ000871,2023-10-19,Nayantara Kant,Female,Pune,Sunt Nam,Beauty,23830,3,Cash on Delivery,3,71490,Amazon,10
AMZ000872,2023-08-08,Jayesh Krishna,Female,Kolkata,Cum Voluptates,Electronics,29477,3,Net Banking,2,88431,Amazon,8
AMZ000873,2023-10-31,Farhan Ghosh,Male,Bangalore,Harum Tempora,Fashion,5279,2,Credit Card,2,10558,Amazon,10
AMZ000874,2023-09-17,Samarth Chakraborty,Female,Hyderabad,Harum Quibusdam,Electronics,48899,2,UPI,5,97798,Amazon,9
AMZ000875,2023-08-01,Bhamini Zacharia,Female,Delhi,Ducimus Eum,Books,21318,3,UPI,4,63954,Amazon,8
AMZ000876,2023-08-29,Zoya Kade,Female,Mumbai,Dicta Labore,Electronics,16245,2,Net Banking,1,32490,Amazon,8
AMZ000877,2023-09-20,Saksham Taneja,Female,Bangalore,Ducimus Minus,Home & Kitchen,8091,2,UPI,3,16182,Amazon,9
AMZ000878,2023-01-06,Adah Loke,Female,Mumbai,Ducimus Dolorem,Beauty,3964,2,Net Banking,1,7928,Amazon,1
AMZ000879,2023-09-25,Kanav Kant,Male,Delhi,Quasi Magnam,Fashion,30846,4,Debit Card,1,123384,Amazon,9
AMZ000880,2023-06-22,Nayantara Deep,Male,Mumbai,Quibusdam Veritatis,Books,10615,4,Cash on Delivery,3,42460,Amazon,6
AMZ000881,2023-09-16,Divij Suresh,Female,Bangalore,Adipisci Sed,Electronics,6873,4,Credit Card,1,27492,Amazon,9
AMZ000882,2023-11-11,Nishith Vyas,Female,Delhi,Explicabo Numquam,Sports,43289,2,UPI,3,86578,Amazon,11
AMZ000883,2023-05-13,Anay Chander,Male,Bangalore,Hic Cum,Electronics,8212,5,Cash on Delivery,1,41060,Amazon,5
AMZ000884,2023-01-06,Farhan Kar,Female,Chennai,Rerum Perspiciatis,Sports,7626,5,Cash on Delivery,2,38130,Amazon,1
AMZ000885,2023-08-10,Rhea Ravel,Female,Hyderabad,Voluptas Tempore,Books,5471,2,Cash on Delivery,3,10942,Amazon,8
AMZ000886,2023-03-18,Shray Biswas,Male,Chennai,Tempore Exercitationem,Fashion,8761,1,Net Banking,1,8761,Amazon,3
AMZ000887,2023-11-25,Akarsh Gole,Male,Chennai,Vero Asperiores,Beauty,7830,2,Debit Card,4,15660,Amazon,11
AMZ000888,2023-05-02,Tushar Mander,Male,Bangalore,Accusamus Consectetur,Sports,47041,3,Debit Card,3,141123,Amazon,5
AMZ000889,2023-10-06,Navya Mannan,Male,Bangalore,Illo Consequatur,Home & Kitchen,31742,5,Debit Card,5,158710,Amazon,10
AMZ000890,2023-05-29,Vivaan Kar,Female,Bangalore,Itaque Est,Books,47571,5,Debit Card,4,237855,Amazon,5
AMZ000891,2023-06-29,Kabir Kakar,Male,Hyderabad,Distinctio Veritatis,Books,43468,2,Net Banking,2,86936,Amazon,6
AMZ000892,2023-01-27,Divij Kibe,Female,Delhi,Ipsa Optio,Beauty,3389,5,UPI,2,16945,Amazon,1
AMZ000893,2023-07-06,Shamik Chaudhary,Female,Pune,Necessitatibus Facere,Home & Kitchen,23254,5,UPI,2,116270,Amazon,7
AMZ000894,2023-03-01,Nishith Vala,Male,Kolkata,Provident Possimus,Sports,5114,4,Cash on Delivery,2,20456,Amazon,3
AMZ000895,2023-06-09,Kiara Rege,Female,Chennai,Voluptatum Reprehenderit,Home & Kitchen,31206,5,Cash on Delivery,2,156030,Amazon,6
AMZ000896,2023-04-23,Dharmajan Shah,Female,Kolkata,Nisi Culpa,Home & Kitchen,36563,1,Net Banking,3,36563,Amazon,4
AMZ000897,2023-01-01,Miraan Gulati,Female,Delhi,Cum Mollitia,Beauty,23141,1,Credit Card,2,23141,Amazon,1
AMZ000898,2023-10-29,Ahana  Hans,Male,Hyderabad,Maiores Quibusdam,Home & Kitchen,654,5,UPI,4,3270,Amazon,10
AMZ000899,2023-09-12,Ritvik Bala,Female,Mumbai,Itaque Quas,Books,25872,3,Cash on Delivery,5,77616,Amazon,9
AMZ000900,2023-09-22,Renee Baral,Male,Delhi,Nostrum Placeat,Books,38683,5,Cash on Delivery,3,193415,Amazon,9
AMZ000901,2023-06-27,Zaina Krishna,Male,Chennai,Nostrum Facilis,Electronics,48544,1,UPI,4,48544,Amazon,6
AMZ000902,2023-10-13,Manjari Bhakta,Female,Kolkata,Hic Ipsam,Electronics,13620,5,Cash on Delivery,1,68100,Amazon,10
AMZ000903,2023-01-29,Anahi Agrawal,Female,Mumbai,Inventore Aperiam,Sports,29988,4,Cash on Delivery,1,119952,Amazon,1
AMZ000904,2023-05-29,Oorja Mane,Female,Pune,Reiciendis Maxime,Home & Kitchen,7052,3,UPI,5,21156,Amazon,5
AMZ000905,2023-04-29,Eva Kala,Male,Bangalore,Ipsam Dolorum,Home & Kitchen,2950,1,Cash on Delivery,5,2950,Amazon,4
AMZ000906,2023-12-27,Bhamini Baria,Male,Bangalore,Animi Voluptatibus,Fashion,19128,3,Cash on Delivery,5,57384,Amazon,12
AMZ000907,2023-01-10,Anay Virk,Male,Mumbai,In Iusto,Home & Kitchen,1330,2,UPI,5,2660,Amazon,1
AMZ000908,2023-03-28,Zaina Balan,Female,Delhi,Adipisci Odit,Books,48988,4,Cash on Delivery,5,195952,Amazon,3
AMZ000909,2023-12-27,Hiran Chandran,Female,Hyderabad,Delectus Facere,Electronics,40587,3,UPI,4,121761,Amazon,12
AMZ000910,2023-12-08,Jiya Batta,Male,Mumbai,Sequi Quo,Beauty,41300,4,Debit Card,3,165200,Amazon,12
AMZ000911,2023-04-04,Anika Gola,Male,Hyderabad,Deserunt Omnis,Electronics,37485,2,Credit Card,2,74970,Amazon,4
AMZ000912,2023-01-18,Nishith Deshmukh,Male,Chennai,Expedita Voluptas,Beauty,11491,3,Debit Card,2,34473,Amazon,1
AMZ000913,2023-02-15,Fateh Dasgupta,Female,Bangalore,Quam Officiis,Books,44238,2,Net Banking,2,88476,Amazon,2
AMZ000914,2023-02-24,Aradhya Kota,Male,Pune,Illo Voluptatibus,Fashion,48507,5,UPI,2,242535,Amazon,2
AMZ000915,2023-04-28,Samarth Kapur,Male,Chennai,Culpa Explicabo,Fashion,7691,3,Debit Card,5,23073,Amazon,4
AMZ000916,2023-08-08,Reyansh Badami,Male,Chennai,Fuga Expedita,Electronics,25075,1,Cash on Delivery,3,25075,Amazon,8
AMZ000917,2023-03-26,Yuvaan Borra,Male,Delhi,Expedita Perspiciatis,Beauty,5308,2,UPI,2,10616,Amazon,3
AMZ000918,2023-03-23,Abram Dara,Female,Hyderabad,Laudantium Dignissimos,Home & Kitchen,794,4,Cash on Delivery,5,3176,Amazon,3
AMZ000919,2023-03-01,Ahana  Srinivas,Male,Bangalore,Sed Temporibus,Sports,6787,3,Cash on Delivery,3,20361,Amazon,3
AMZ000920,2023-03-24,Jayant Basak,Female,Hyderabad,Veritatis Nobis,Beauty,39508,4,UPI,2,158032,Amazon,3
AMZ000921,2023-02-07,Ivana Chaudhry,Female,Delhi,Harum Quos,Sports,45653,2,Net Banking,1,91306,Amazon,2
AMZ000922,2023-08-26,Suhana Singhal,Male,Hyderabad,Explicabo Porro,Home & Kitchen,47573,2,Cash on Delivery,3,95146,Amazon,8
AMZ000923,2023-05-24,Adira Balan,Male,Chennai,Impedit Aperiam,Beauty,38805,5,UPI,4,194025,Amazon,5
AMZ000924,2023-08-02,Nirvaan Gole,Female,Bangalore,Numquam Excepturi,Beauty,14298,5,Cash on Delivery,1,71490,Amazon,8
AMZ000925,2023-12-20,Ira Shanker,Male,Pune,Reiciendis Totam,Beauty,12870,3,UPI,1,38610,Amazon,12
AMZ000926,2023-04-01,Jayant Khatri,Male,Hyderabad,Ipsa Voluptatum,Sports,10682,5,UPI,4,53410,Amazon,4
AMZ000927,2023-09-13,Ela Bera,Female,Mumbai,Dolor Ipsa,Home & Kitchen,34406,4,Credit Card,2,137624,Amazon,9
AMZ000928,2023-09-23,Diya Hegde,Male,Pune,Asperiores Quaerat,Electronics,13421,3,Net Banking,4,40263,Amazon,9
AMZ000929,2023-05-16,Saira Bassi,Female,Hyderabad,Id Modi,Sports,1514,3,Debit Card,3,4542,Amazon,5
AMZ000930,2023-04-03,Dhanuk Saraf,Male,Kolkata,Tempore Voluptates,Fashion,41209,2,Credit Card,2,82418,Amazon,4
AMZ000931,2023-07-30,Aaina Chaudry,Male,Kolkata,Numquam At,Electronics,20826,3,Net Banking,2,62478,Amazon,7
AMZ000932,2023-04-25,Onkar Buch,Male,Pune,Ad Nihil,Electronics,17841,4,Debit Card,2,71364,Amazon,4
AMZ000933,2023-02-16,Rania Bava,Female,Pune,Nulla Inventore,Fashion,13075,4,UPI,5,52300,Amazon,2
AMZ000934,2023-01-23,Divij Saraf,Female,Delhi,Distinctio Nulla,Sports,2255,5,Credit Card,3,11275,Amazon,1
AMZ000935,2023-03-17,Vanya Dara,Male,Bangalore,Ipsam Reprehenderit,Books,7355,4,Debit Card,1,29420,Amazon,3
AMZ000936,2023-10-25,Pranay Gopal,Male,Delhi,Placeat Saepe,Sports,35979,4,Net Banking,4,143916,Amazon,10
AMZ000937,2023-07-26,Himmat Lalla,Male,Bangalore,Necessitatibus Neque,Electronics,37177,3,Credit Card,2,111531,Amazon,7
AMZ000938,2023-01-13,Dharmajan Bandi,Male,Hyderabad,Autem Eius,Fashion,17257,4,Debit Card,4,69028,Amazon,1
AMZ000939,2023-07-17,Rasha Mall,Female,Kolkata,At Aliquam,Electronics,1606,2,UPI,3,3212,Amazon,7
AMZ000940,2023-07-03,Vivaan Joshi,Female,Hyderabad,Necessitatibus Repudiandae,Home & Kitchen,21319,5,Credit Card,5,106595,Amazon,7
AMZ000941,2023-05-31,Adah Bansal,Female,Delhi,Ducimus Dolores,Books,37968,3,Debit Card,1,113904,Amazon,5
AMZ000942,2023-06-24,Darshit Goda,Female,Chennai,Vitae Laboriosam,Electronics,9312,4,Cash on Delivery,3,37248,Amazon,6
AMZ000943,2023-05-04,Zeeshan Aggarwal,Male,Chennai,Ea Ad,Beauty,16114,4,Cash on Delivery,2,64456,Amazon,5
AMZ000944,2023-02-27,Saira Bal,Female,Kolkata,Labore Quibusdam,Home & Kitchen,962,4,Net Banking,2,3848,Amazon,2
AMZ000945,2023-09-03,Badal Mahal,Female,Bangalore,Fuga Culpa,Beauty,6551,5,UPI,3,32755,Amazon,9
AMZ000946,2023-07-22,Mannat Gera,Female,Pune,Quibusdam Illo,Beauty,22373,4,Cash on Delivery,4,89492,Amazon,7
AMZ000947,2023-07-09,Nayantara Deo,Female,Chennai,Aspernatur Eligendi,Fashion,30583,1,UPI,1,30583,Amazon,7
AMZ000948,2023-08-05,Hazel Mahal,Male,Hyderabad,Natus Veritatis,Sports,45334,5,Debit Card,1,226670,Amazon,8
AMZ000949,2023-08-01,Hansh Chakrabarti,Female,Mumbai,Inventore Ex,Fashion,41978,5,Debit Card,5,209890,Amazon,8
AMZ000950,2023-09-14,Heer Karan,Female,Kolkata,Deleniti Aperiam,Fashion,18549,5,Credit Card,5,92745,Amazon,9
AMZ000951,2023-12-01,Faiyaz Taneja,Female,Kolkata,Quidem Odit,Electronics,40666,4,Net Banking,3,162664,Amazon,12
AMZ000952,2023-08-28,Mohanlal Sharma,Female,Chennai,Nesciunt Ab,Electronics,1685,5,Cash on Delivery,4,8425,Amazon,8
AMZ000953,2023-11-06,Zara Sandhu,Male,Pune,Dolor Exercitationem,Beauty,16408,4,UPI,1,65632,Amazon,11
AMZ000954,2023-04-23,Tiya Bains,Female,Mumbai,Libero Eveniet,Electronics,17853,4,UPI,3,71412,Amazon,4
AMZ000955,2023-11-15,Divyansh Karpe,Male,Pune,Tempore Minus,Books,6800,3,Net Banking,4,20400,Amazon,11
AMZ000956,2023-06-05,Mehul Sundaram,Female,Pune,Quis Amet,Books,25911,3,Debit Card,3,77733,Amazon,6
AMZ000957,2023-08-17,Aaina Singh,Female,Delhi,Impedit Consequatur,Home & Kitchen,3826,1,Debit Card,1,3826,Amazon,8
AMZ000958,2023-01-26,Badal Master,Female,Hyderabad,Accusantium Dicta,Books,24698,1,Debit Card,2,24698,Amazon,1
AMZ000959,2023-03-24,Nehmat Barad,Female,Hyderabad,Dolor Vel,Fashion,46884,2,UPI,4,93768,Amazon,3
AMZ000960,2023-01-17,Shalv Chandra,Male,Mumbai,Minus Consectetur,Home & Kitchen,35481,4,Debit Card,2,141924,Amazon,1
AMZ000961,2023-09-11,Indrans Andra,Female,Delhi,Itaque Blanditiis,Fashion,17747,5,Cash on Delivery,2,88735,Amazon,9
AMZ000962,2023-09-29,Taimur Kannan,Female,Chennai,Suscipit Enim,Books,3536,3,Credit Card,5,10608,Amazon,9
AMZ000963,2023-01-15,Lakshay Viswanathan,Male,Delhi,Asperiores Adipisci,Fashion,11059,1,Net Banking,4,11059,Amazon,1
AMZ000964,2023-08-04,Vardaniya Acharya,Male,Chennai,Officia Dolor,Home & Kitchen,2483,1,Credit Card,2,2483,Amazon,8
AMZ000965,2023-08-23,Raghav Bhatt,Female,Mumbai,Illo Nisi,Home & Kitchen,17879,5,Net Banking,1,89395,Amazon,8
AMZ000966,2023-10-24,Parinaaz Kota,Male,Kolkata,Laudantium Ducimus,Home & Kitchen,18604,5,Credit Card,3,93020,Amazon,10
AMZ000967,2023-08-18,Kartik Bassi,Male,Mumbai,Distinctio Voluptates,Fashion,22940,3,Debit Card,3,68820,Amazon,8
AMZ000968,2023-09-21,Ranbir Kara,Female,Mumbai,Recusandae Dolore,Electronics,39525,4,Debit Card,2,158100,Amazon,9
AMZ000969,2023-09-18,Hridaan Contractor,Male,Delhi,Corrupti Ipsam,Beauty,26212,4,Net Banking,4,104848,Amazon,9
AMZ000970,2023-02-27,Mehul Chakrabarti,Male,Delhi,Magnam Inventore,Fashion,48416,5,Credit Card,5,242080,Amazon,2
AMZ000971,2023-07-26,Rania Saraf,Male,Hyderabad,Magnam Incidunt,Beauty,48581,5,Debit Card,2,242905,Amazon,7
AMZ000972,2023-12-10,Indrajit ,Female,Bangalore,Nisi Nesciunt,Beauty,21493,1,Cash on Delivery,4,21493,Amazon,12
AMZ000973,2023-04-13,Aayush Chad,Female,Delhi,Doloremque Quam,Beauty,32872,2,Net Banking,1,65744,Amazon,4
AMZ000974,2023-11-10,Vedika Bhandari,Male,Pune,Deserunt Qui,Electronics,28922,3,Credit Card,4,86766,Amazon,11
AMZ000975,2023-06-07,Neelofar Kibe,Male,Bangalore,Dolores Porro,Books,8491,2,Debit Card,2,16982,Amazon,6
AMZ000976,2023-11-17,Faiyaz Ahuja,Female,Delhi,Animi Nemo,Electronics,16696,3,Credit Card,2,50088,Amazon,11
AMZ000977,2023-10-11,Ivan Bhargava,Male,Bangalore,Hic Eaque,Beauty,22637,3,UPI,3,67911,Amazon,10
AMZ000978,2023-06-30,Biju Sarkar,Female,Chennai,Similique Ullam,Fashion,42611,4,Debit Card,5,170444,Amazon,6
AMZ000979,2023-05-31,Aarna Vyas,Female,Kolkata,Libero Exercitationem,Electronics,24877,5,Cash on Delivery,4,124385,Amazon,5
AMZ000980,2023-03-13,Alisha Garde,Female,Delhi,Rem Soluta,Fashion,9662,2,Debit Card,1,19324,Amazon,3
AMZ000981,2023-12-07,Vivaan Goyal,Female,Kolkata,Adipisci Blanditiis,Sports,25680,1,Debit Card,1,25680,Amazon,12
AMZ000982,2023-04-30,Umang Verma,Female,Hyderabad,Quis Necessitatibus,Sports,46900,3,Debit Card,4,140700,Amazon,4
AMZ000983,2023-04-28,Ahana  Sangha,Male,Kolkata,Neque Aliquid,Electronics,493,4,UPI,3,1972,Amazon,4
AMZ000984,2023-03-15,Advika Saxena,Male,Delhi,Doloribus Repudiandae,Electronics,18666,1,Net Banking,3,18666,Amazon,3
AMZ000985,2023-06-02,Kaira Srivastava,Male,Delhi,Debitis Cum,Beauty,1171,5,UPI,3,5855,Amazon,6
AMZ000986,2023-02-14,Hazel Gour,Male,Pune,Eos Consectetur,Beauty,33902,4,UPI,3,135608,Amazon,2
AMZ000987,2023-04-26,Eshani Ben,Male,Pune,Iure Qui,Books,17965,5,Debit Card,2,89825,Amazon,4
AMZ000988,2023-12-14,Lakshit Dhawan,Male,Hyderabad,Voluptate Facilis,Electronics,47379,5,UPI,4,236895,Amazon,12
AMZ000989,2023-10-02,Bhamini Deep,Female,Mumbai,Beatae Omnis,Home & Kitchen,24466,4,Cash on Delivery,1,97864,Amazon,10
AMZ000990,2023-01-07,Siya Ganesan,Female,Hyderabad,Tempore Vitae,Home & Kitchen,28790,5,Cash on Delivery,2,143950,Amazon,1
AMZ000991,2023-01-07,Nehmat Gola,Female,Hyderabad,Harum Odit,Books,27150,2,Cash on Delivery,2,54300,Amazon,1
AMZ000992,2023-09-05,Reyansh Bhardwaj,Female,Bangalore,Blanditiis Enim,Home & Kitchen,37019,1,UPI,2,37019,Amazon,9
AMZ000993,2023-05-24,Yakshit Chhabra,Female,Bangalore,Voluptate Autem,Fashion,5691,5,Cash on Delivery,4,28455,Amazon,5
AMZ000994,2023-11-08,Mehul Baral,Male,Hyderabad,Cumque Saepe,Beauty,48755,2,Debit Card,3,97510,Amazon,11
AMZ000995,2023-05-20,Diya Dugar,Male,Mumbai,Ducimus Qui,Home & Kitchen,6485,2,Cash on Delivery,2,12970,Amazon,5
AMZ000996,2023-07-27,Himmat Devan,Male,Pune,Eaque Excepturi,Electronics,43975,1,UPI,3,43975,Amazon,7
AMZ000997,2023-11-20,Jhanvi Srivastava,Male,Hyderabad,Architecto Voluptas,Beauty,22270,1,Cash on Delivery,3,22270,Amazon,11
AMZ000998,2023-03-21,Umang Shenoy,Male,Delhi,Aut Fugit,Books,28576,1,Credit Card,5,28576,Amazon,3
AMZ000999,2023-07-06,Saira Singhal,Female,Kolkata,Eum Omnis,Fashion,11534,2,UPI,4,23068,Amazon,7
AMZ001000,2023-11-08,Riaan Srinivas,Male,Delhi,Saepe Harum,Sports,10983,2,Net Banking,1,21966,Amazon,11
